 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
52502,46710,17,48,2,0,750,0,375,375,375,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,16,0,41666.66667,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
59372,16390,17,229801,6,0,2136,0,401,329,356,35.08845964,0,0,0,0,45960.2,62941.30753,116411,1,229801,45960.2,62941.30753,116411,1,0,0,0,0,0,0,0,0,0,72,0,26.10954696,0,329,401,352.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,410.8333333,356,0,72,0,0,0,0,0,0,6,2136,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
50322,50031,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
37900,45291,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
36566,57134,17,215827,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43165.4,59101.46431,109823,0,215827,43165.4,59101.46431,109823,0,0,0,0,0,0,0,0,0,0,48,0,27.80004355,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
50985,42853,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
44132,19200,17,48,2,0,750,0,375,375,375,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,16,0,41666.66667,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
54366,34587,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
36567,38599,17,214292,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,42858.4,58720.71549,110044,1,214292,42858.4,58720.71549,110044,1,0,0,0,0,0,0,0,0,0,48,0,27.99917869,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
56920,1262,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
33684,31739,17,49,2,0,802,0,401,401,401,0,0,0,0,0,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,16,0,40816.32653,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
34345,12603,17,0,2,0,732,0,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,366,366,366,0,0,0,0,0,0,0,0,0,0,0,549,366,0,16,0,0,0,0,0,0,2,732,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
45713,42090,17,228454,6,0,2136,0,401,329,356,35.08845964,0,0,0,0,45690.8,62623.41042,118118,1,228454,45690.8,62623.41042,118118,1,0,0,0,0,0,0,0,0,0,72,0,26.26349287,0,329,401,352.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,410.8333333,356,0,72,0,0,0,0,0,0,6,2136,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
56918,1867,17,45,2,0,750,0,375,375,375,0,0,0,0,0,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,16,0,44444.44444,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
51560,5643,17,107646,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,35882,62107.01628,107597,1,107646,35882,62107.01628,107597,1,0,0,0,0,0,0,0,0,0,32,0,37.15883544,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
37260,60547,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
37901,14022,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49933,23332,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
54314,55420,17,1,2,0,750,0,375,375,375,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,16,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
53792,55623,17,105752,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,35250.66667,61054.21362,105750,1,105752,35250.66667,61054.21362,105750,1,0,0,0,0,0,0,0,0,0,32,0,37.82434375,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
49784,22235,17,214502,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,42900.4,58771.596,109868,1,214502,42900.4,58771.596,109868,1,0,0,0,0,0,0,0,0,0,48,0,27.97176716,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
34536,4394,17,216920,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43384,59386.79433,109303,1,216920,43384,59386.79433,109303,1,0,0,0,0,0,0,0,0,0,48,0,27.65996681,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
41332,4373,17,104371,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,34790.33333,60256.89289,104369,1,104371,34790.33333,60256.89289,104369,1,0,0,0,0,0,0,0,0,0,32,0,38.32482203,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
50986,11333,17,2,2,0,802,0,401,401,401,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49773,27793,17,988591,20,0,7242,0,401,321,362.1,30.12762328,0,0,0,0,52031.10526,56351.1846,110573,0,988591,52031.10526,56351.1846,110573,0,0,0,0,0,0,0,0,0,0,-2125437768,0,20.23081335,0,321,401,360.1428571,30.70388528,942.7285714,0,0,0,0,0,0,0,0,0,378.15,362.1,0,-2125437768,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,-1062718972,0,0,0,0,0,0,0,0,0,1,UDP
52406,3242,17,1,2,0,776,0,388,388,388,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,388,388,388,0,0,0,0,0,0,0,0,0,0,0,582,388,0,16,0,0,0,0,0,0,2,776,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
47510,29616,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
35677,62406,17,217063,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43412.6,59433.83363,110160,1,217063,43412.6,59433.83363,110160,1,0,0,0,0,0,0,0,0,0,48,0,27.64174456,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
47864,3618,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49783,59193,17,216138,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43227.6,59185.2602,109978,0,216138,43227.6,59185.2602,109978,0,0,0,0,0,0,0,0,0,0,48,0,27.7600422,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
49358,14633,17,46,2,0,766,0,383,383,383,0,0,0,0,0,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,16,0,43478.26087,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49934,5130,17,2,2,0,802,0,401,401,401,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
43425,56337,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
41211,31107,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
33688,14751,17,50,2,0,802,0,401,401,401,0,0,0,0,0,50,0,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,16,0,40000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
51385,27201,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
59631,25043,17,109436,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36478.66667,63181.17201,109434,1,109436,36478.66667,63181.17201,109434,1,0,0,0,0,0,0,0,0,0,32,0,36.55104353,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
47512,1581,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
41119,28751,17,2,2,0,776,0,388,388,388,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,388,388,388,0,0,0,0,0,0,0,0,0,0,0,582,388,0,16,0,0,0,0,0,0,2,776,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
43887,23169,17,218697,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43739.4,59873.0342,109902,1,218697,43739.4,59873.0342,109902,1,0,0,0,0,0,0,0,0,0,48,0,27.43521859,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
47017,64418,17,1,2,0,776,0,388,388,388,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,388,388,388,0,0,0,0,0,0,0,0,0,0,0,582,388,0,16,0,0,0,0,0,0,2,776,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
50993,58467,17,105284,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,35094.66667,60784.01369,105282,1,105284,35094.66667,60784.01369,105282,1,0,0,0,0,0,0,0,0,0,32,0,37.99247749,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
42858,20651,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
47865,16128,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
41331,26235,17,105265,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,35088.33333,60732.34578,105216,0,105265,35088.33333,60732.34578,105216,0,0,0,0,0,0,0,0,0,0,32,0,37.99933501,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
59593,36723,17,217714,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43542.8,59630.3029,110295,1,217714,43542.8,59630.3029,110295,1,0,0,0,0,0,0,0,0,0,48,0,27.55909128,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
51388,56486,17,2,2,0,766,0,383,383,383,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
51237,16753,17,108293,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36097.66667,62521.26065,108291,1,108293,36097.66667,62521.26065,108291,1,0,0,0,0,0,0,0,0,0,32,0,36.93682879,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
50092,20780,17,44,2,0,776,0,388,388,388,0,0,0,0,0,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,16,0,45454.54545,0,388,388,388,0,0,0,0,0,0,0,0,0,0,0,582,388,0,16,0,0,0,0,0,0,2,776,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
51561,2371,17,107265,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,35755,61888.77752,107218,1,107265,35755,61888.77752,107218,1,0,0,0,0,0,0,0,0,0,32,0,37.2908218,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
43424,51193,17,48,2,0,802,0,401,401,401,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,16,0,41666.66667,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
52794,56284,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
47511,38931,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
59650,54763,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
51386,9719,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
37262,1236,17,46,2,0,802,0,401,401,401,0,0,0,0,0,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,16,0,43478.26087,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
44790,34605,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
44242,31946,17,1,2,0,796,0,398,398,398,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,398,398,398,0,0,0,0,0,0,0,0,0,0,0,597,398,0,16,0,0,0,0,0,0,2,796,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
49786,64831,17,211867,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,42373.4,58099.01333,110194,1,211867,42373.4,58099.01333,110194,1,0,0,0,0,0,0,0,0,0,48,0,28.31965337,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
43888,22747,17,217020,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,43404,59438.97113,109753,0,217020,43404,59438.97113,109753,0,0,0,0,0,0,0,0,0,0,48,0,27.64722145,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,48,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,0,1,UDP
44789,29903,17,47,2,0,802,0,401,401,401,0,0,0,0,0,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,16,0,42553.19149,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
51562,23536,17,106411,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,35470.33333,61434.68744,106409,1,106411,35470.33333,61434.68744,106409,1,0,0,0,0,0,0,0,0,0,32,0,37.59009877,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
53793,64905,17,104939,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,34979.66667,60583.96182,104936,1,104939,34979.66667,60583.96182,104936,1,0,0,0,0,0,0,0,0,0,32,0,38.11738248,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
47381,11541,17,108966,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,36322,62909.81738,108964,1,108966,36322,62909.81738,108964,1,0,0,0,0,0,0,0,0,0,32,0,36.70869813,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,32,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
47866,10988,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
51387,46572,17,1,2,0,766,0,383,383,383,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
52553,47325,17,108944,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,36314.66667,62897.9817,108943,0,108944,36314.66667,62897.9817,108943,0,0,0,0,0,0,0,0,0,0,32,0,36.71611103,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,32,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,0,1,UDP
47176,62777,17,984105,20,0,7242,0,401,321,362.1,30.12762328,0,0,0,0,51795,56105.47438,110826,0,984105,51795,56105.47438,110826,0,0,0,0,0,0,0,0,0,0,-2125437744,0,20.32303464,0,321,401,360.1428571,30.70388528,942.7285714,0,0,0,0,0,0,0,0,0,378.15,362.1,0,-2125437744,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,-1062718972,0,0,0,0,0,0,0,0,0,1,UDP
37263,41152,17,1,2,0,802,0,401,401,401,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
45570,22281,17,47,2,0,766,0,383,383,383,0,0,0,0,0,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,16,0,42553.19149,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1,UDP
